archive,member_path,category_folder,class_folder,folder_code,filename,extension,bytes,crc32,sha256,detected_format,width,height,brightness,contrast,sharpness_proxy,quality_flags,dhash,read_error,format_mismatch,official_sku,official_item_id,duplicate_group,duplicate_type,split
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160847.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160847.jpg,jpg,7733206,28c1b5cc,f59e95771ce358f44d59b7a09c93b02957c7b79eeccb42bd6991f86445795e20,jpeg,4080,3060,120.47,33.95,2506.33,,5f5f7dddf6fe7767,,False,S007,item-s007,unique-0056,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4165.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4165.HEIC,heic,2020799,70e416f7,067762d60299543f70b8ce6e09b8bb91aedefb94718d0e0276fbd2e4fb390deb,heic,3213,5712,154.28,66.58,5784.77,,c88c98dcccc391f0,,False,S002,item-s002,unique-0057,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160054.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160054.jpg,jpg,7476123,6ba3d8c5,a853eb298e00b17dc5893c9e3f34f3d1bc572a1e019a1cddd6a74e9beb67e5e8,jpeg,4080,3060,139.42,55.07,2514.4,,114f4b5353733919,,False,S013,item-s013,unique-0058,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4174.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4174.HEIC,heic,1454267,fd508394,fb948d315083378ced05fd37176f012a9f24f298221d765efb341fa7111effa1,heic,3213,5712,100.08,65.93,3249.73,,e8f09a02339c9dfa,,False,S002,item-s002,unique-0059,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155922.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155922.jpg,jpg,5712069,3a8dafa0,b39aa15dc2f02aafd884f59ae0cb35f4940656047fe68893a70c1521ddb292b9,jpeg,4080,3060,89.53,64.46,946.39,,7f797b6f4f4e7575,,False,S012,item-s012,unique-0060,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155927.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155927.jpg,jpg,7583158,2709d3be,6004359e76ac1ce6ba80ef724401a8071a8d33652f4625f38282e1c9458ed17c,jpeg,4080,3060,139.87,57.24,2596.04,,4fdfcb3b3b7fcf9f,,False,S012,item-s012,unique-0061,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S015_Eraser/IMG_4247.HEIC,Stationery_Office_Supplies,S015_Eraser,S015,IMG_4247.HEIC,heic,901082,0026b092,eb1c46c986f7043adfcb57faac6c08c8fc4e744b2522abe395bc43fd5b574f32,heic,2268,4032,95.13,55.8,2294.75,,f8c3662631930470,,False,S015,item-s015,unique-0062,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_161030.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_161030.jpg,jpg,7556764,868bfbc0,b02d285441073d52506dff7a98be1d4b263ec61d1fc2a8193c8c1aa0530d8052,jpeg,4080,3060,115.94,49.69,1789.15,,bcf249c9cd07e1a7,,False,S007,item-s007,unique-0063,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4264.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4264.HEIC,heic,2222773,4a1deedc,5df1c6bd7854d4133ceaf3caa77254493ded6b1f2970f205fcb3591dbf71ce21,heic,3213,5712,148.24,51.5,4311.83,,f1f3f30159770f99,,False,S010,item-s010,unique-0064,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160455.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160455.jpg,jpg,7640706,65f22774,b0af03e5a8b7e174296796f1446b1d46a21bc93d3618f743a89fc93fb6fe4148,jpeg,4080,3060,123.54,55.26,2301.91,,7979697979693939,,False,S013,item-s013,unique-0065,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160804.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160804.jpg,jpg,7581267,68d8fe30,a6af2a438ee3a5f44b6e10338fbba3aaa8a112684d70894264c425b558b7b264,jpeg,4080,3060,97.85,37.56,7292.81,,5b4b3dbd95195f7f,,False,S007,item-s007,unique-0066,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4176.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4176.HEIC,heic,2415208,598411e1,039d2bc4ecfee1926effe61885cb36fd289f7b31ab965c0d658125825dcc420e,heic,3213,5712,102.16,58.02,6211.36,,c6c8c16262322337,,False,S002,item-s002,unique-0067,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_154413.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_154413.jpg,jpg,7981739,0f9f20fc,5f0e0dcfd9e71827a56dbb1b9b4ca95d87917b024001f495044b86f230d1556a,jpeg,4080,3060,100.63,60.62,1817.29,,636764e6c3c7c7cf,,False,S012,item-s012,unique-0068,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4275.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4275.HEIC,heic,1799784,06d0476e,eac41ab31fe14e6130e51c07050d8cc152c0e467aa7b84e10657eaf51712f308,heic,3213,5712,172.68,40.72,2765.14,,c7c71231cccccccc,,False,S010,item-s010,unique-0069,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155901.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155901.jpg,jpg,7576256,83ae6deb,4c100ad816b6175e115457ed204ae390088740277fd33d0b6b9a709d6ea9b4a4,jpeg,4080,3060,123.74,68.5,2015.3,,3c68fad8064ecf61,,False,S012,item-s012,unique-0070,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S015_Eraser/IMG_4237.HEIC,Stationery_Office_Supplies,S015_Eraser,S015,IMG_4237.HEIC,heic,1485514,80b7ecac,cd09c9a226a44d88616a4fcdd2542581c10b73bb1fd1092acec25bcea4d2b2f6,heic,3213,5712,165.08,27.98,1348.53,,9fbddd9773f3f3c3,,False,S015,item-s015,unique-0071,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S015_Eraser/IMG_4243.HEIC,Stationery_Office_Supplies,S015_Eraser,S015,IMG_4243.HEIC,heic,943385,099a70dd,59118022b8273a1be11a5385c528bc6bc5aa8b54519525685665085af1040dfb,heic,2268,4032,120.87,61.06,1266.44,,c8499d7b6a2406c6,,False,S015,item-s015,unique-0072,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4265.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4265.HEIC,heic,1805388,eafe962c,64e2dd013dccbc99e0a05121faf46bd816503c117386a72030b9b28b31fe3af2,heic,3213,5712,131.11,53.63,4846.58,,f8061ed8f073f161,,False,S010,item-s010,unique-0073,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4270.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4270.HEIC,heic,2302865,31f897ca,5bcece0d42c590a8523d28780e793aff2ee5bcc82fc406723d4d7f783616b75e,heic,3213,5712,90.45,55.46,1322.89,,cbcb2e261f363f6d,,False,S010,item-s010,unique-0074,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160756.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160756.jpg,jpg,7830174,7ea0867a,a0feb63d72555de83a09c3568660ceb3f36551f014a227cab1d0d9756f5ef5e5,jpeg,4080,3060,103.35,42.52,8027.52,,0f0f63494d6c7a5a,,False,S007,item-s007,unique-0075,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4272.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4272.HEIC,heic,981449,04e34e2d,f95e8561336d9ca5c4378dcc467611f8db6cca16c5d9687477d4bea6af6226ef,heic,4032,2268,127.86,53.8,2962.61,,2fedcd61c9c6f2fa,,False,S010,item-s010,unique-0076,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4271.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4271.HEIC,heic,2284106,41d0cd3c,5762803ff8c8b89a53109acd9e6314172c3c9f3cea98d3b15dd7281994dd2005,heic,5712,3213,110.88,61.88,3424.05,,797969491e581f83,,False,S010,item-s010,unique-0077,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S011_WhiteboardMarker/20260811_155058.jpg,Stationery_Office_Supplies,S011_WhiteboardMarker,S011,20260811_155058.jpg,jpg,7510208,777c32b0,04c10b2023c4fc48e49876fb19353ceff09a3eb0891f102edc7a36b929b23c9c,jpeg,4080,3060,126.67,51.25,1794.2,,b7b5bbe76c543934,,False,S011,item-s011,unique-0078,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160643.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160643.jpg,jpg,7639275,380a1994,2160e98596aaa508c24c853a7e04ae2aa1b6d639dcb6ce785f3384a21923d81b,jpeg,4080,3060,119.81,54.28,1926.83,,0d0d0d3535c7179d,,False,S013,item-s013,unique-0079,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S011_WhiteboardMarker/20260811_155159.jpg,Stationery_Office_Supplies,S011_WhiteboardMarker,S011,20260811_155159.jpg,jpg,6944592,3678fadb,ea856e9fee23f8fab2fd4ed9fc9ed40877d70701f3212f694da7fe8d32117240,jpeg,4080,3060,79.54,38.56,1120.12,,1e1f1f35372e1f1f,,False,S011,item-s011,unique-0080,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_161252.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_161252.jpg,jpg,7137210,b86350e6,f6a40592975b1dc1da459a9f3b8db79fcffbe68933d36c3a57b17880580a7bc2,jpeg,4080,3060,117.5,54.35,1122.66,,dace9fdb1b9931b4,,False,S007,item-s007,unique-0081,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4266.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4266.HEIC,heic,1933175,f1b1eec2,d23c80c134bb72c8529d98a62ccb67c8dd97d12a4ec9b3872143ee81be6e5cc1,heic,5712,3213,139.29,42.22,3137.23,,8c0c2c2454b4b48c,,False,S010,item-s010,unique-0082,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4169.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4169.HEIC,heic,1751877,a11ea5de,570d22bb3d0fab12bda017d80691a04fbfbf81908155486cd1761ee1a18a171b,heic,3213,5712,117.25,52.76,3718.41,,9074b3d06395bfd3,,False,S002,item-s002,unique-0083,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S011_WhiteboardMarker/20260811_155347.jpg,Stationery_Office_Supplies,S011_WhiteboardMarker,S011,20260811_155347.jpg,jpg,6995947,2f34389d,55a29018a06068b15687473b3408d2bedd614b59864e7f7ad1e443fc99c4cfb0,jpeg,4080,3060,131.42,49.82,1391.29,,7b0d593326b33136,,False,S011,item-s011,unique-0084,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4263.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4263.HEIC,heic,1861885,2823c41b,d9637ee6f55f185423fa1cf55ebc6748f3646e14a14fcb759f9efaee228331da,heic,3213,5712,167.11,42.78,3879.35,,8fc8e0736464ef7a,,False,S010,item-s010,unique-0085,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160743.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160743.jpg,jpg,7380221,3bba2a10,a41ba9b89a0d0688155e5633f6e9d1bd92e93f7ed0a334519f70ef9941f5bfd6,jpeg,4080,3060,150.57,55.01,2567.85,,5f72e1c96a4e4f3f,,False,S007,item-s007,unique-0086,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160731.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160731.jpg,jpg,5172120,58c08a87,e370aec514585dc82077f9b00a6093f9c143065030d1247a3bb5e237e0589c39,jpeg,4080,3060,119.92,59.43,1138.98,,373727361c9c34b4,,False,S007,item-s007,unique-0087,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S014_Pendrive/IMG_4216.HEIC,Stationery_Office_Supplies,S014_Pendrive,S014,IMG_4216.HEIC,heic,2753448,fd765fa4,f2756b27f989ddfa20074ee85e7fed2d64f4284183ae3279c343de1cc69c151b,heic,5712,3213,80.02,54.83,2342.4,,930d0d1b035bd96c,,False,S014,item-s014,unique-0088,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155809.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155809.jpg,jpg,5431612,ea116e3a,ed4d8c50c3aaaf58d8442a398153a90c197b7c5047a307c771440e945d2607b8,jpeg,4080,3060,103.55,39.98,2172.8,,3f1f1f3f1f3d3d3f,,False,S012,item-s012,unique-0089,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4267.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4267.HEIC,heic,1573940,b1077364,2e0d00334691dbf7f0f950dbdd9584691275bff1a0df046cdfb41a9c05889a1f,heic,3213,5712,158.11,42.34,1160.47,,35f0a6c87860497c,,False,S010,item-s010,unique-0090,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160427.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160427.jpg,jpg,7715759,e6fc6e4e,2351d906aef87913df082bdd52f3b21485111657a7c3598072e0313ba68d8959,jpeg,4080,3060,100.71,68.34,4483.18,,647498b9d9b1a1e3,,False,S013,item-s013,unique-0091,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160551.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160551.jpg,jpg,7529483,15b1958d,3fcdee32dbdf58177ad4b736d2002b8ab1c1c886c1537f9045f68ec31df7bfee,jpeg,4080,3060,130.81,67.46,1540.5,,1ec6dcfcfcfcfc1f,,False,S013,item-s013,unique-0092,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155727.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155727.jpg,jpg,7212960,cffb73bd,307e53b6941adf8f1b5de44103d1ec386d14b26540d8eb0cc5882274e790c998,jpeg,4080,3060,129.59,38.08,972.02,,3f3a1d1f3b1e1e1f,,False,S012,item-s012,unique-0093,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4259.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4259.HEIC,heic,1356152,afbb817c,7013a3dcde61ca4de41765847e3d2fd8b9fdef35eeb6845aeba55ce18cb64088,heic,3213,5712,166.2,56.02,1475.79,,e7f3cae94edeb619,,False,S010,item-s010,unique-0094,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_161054.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_161054.jpg,jpg,7337866,09ab45c6,4742d30282b56738e262a838e88cbd844c51b7daac03d67aed88680c174d8676,jpeg,4080,3060,92.47,53.82,2926.05,,3c9dfbdbbb7767ef,,False,S007,item-s007,unique-0095,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S014_Pendrive/IMG_4215.HEIC,Stationery_Office_Supplies,S014_Pendrive,S014,IMG_4215.HEIC,heic,1583848,8689c93c,ee301b6fcb37ddd18de32c3a3f85611cfc01318b879212c285397553c0606973,heic,3213,5712,150.78,68.23,3343.06,,f4e76767e4c6f6e7,,False,S014,item-s014,unique-0096,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_160718.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_160718.jpg,jpg,7439957,676898fa,fd2d1dec4f6e61d4d0abf97b939cf2669994d217b3af69ca422daa37ca329840,jpeg,4080,3060,117.27,60.46,1225.33,,1e3e9c18589832d2,,False,S007,item-s007,unique-0097,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S015_Eraser/IMG_4239.HEIC,Stationery_Office_Supplies,S015_Eraser,S015,IMG_4239.HEIC,heic,1748940,77eba327,131a713c257becd89f60b4850ed2b407644ac05197cbdd2d3c237c1bf16f38e2,heic,3213,5712,175.7,45.12,4051.12,,c7ec6969c88ece0b,,False,S015,item-s015,unique-0098,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160420.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160420.jpg,jpg,7384421,ba383391,26c18c46952309655948d2ff985ec75719fd71ad7a74379ce9e7f0ace6465a2c,jpeg,4080,3060,110.77,66.65,2432.44,,afa6fefefefed8d1,,False,S013,item-s013,unique-0099,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S007_BinderClip/20260811_161022.jpg,Stationery_Office_Supplies,S007_BinderClip,S007,20260811_161022.jpg,jpg,7329040,fd5ccf3b,c8eac1ece4b12ef3c6c5fcd6e2e6b6e8ba24da1fa6ce8ccf16ffdb772f226298,jpeg,4080,3060,102.62,63.04,1602.86,,c303357169672f83,,False,S007,item-s007,unique-0100,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_155818.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_155818.jpg,jpg,7490454,608e048b,163404e6d08c6386b4b3dfab3d26f835425531de0944caf1f86d6924f64471ce,jpeg,4080,3060,129.73,54.47,2186.37,,587959dccee1b898,,False,S012,item-s012,unique-0101,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160540.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160540.jpg,jpg,9635541,a0782a44,235c6cbdd4fafcd422839d58f6d01a08e4ac0c6f6cc589c7f52226bae5e54222,jpeg,4080,3060,105.42,38.76,1802.11,,1f9edc9d9dbcfc76,,False,S013,item-s013,unique-0102,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4098.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4098.HEIC,heic,1286499,e374c559,5b5b8bf1601e2d5ec498ab01ef8b8c9e27a1db20ae66b26b21bfd6e63bb0a549,heic,3213,5712,118.81,53.88,2006.43,,09a14cb02428681b,,False,S002,item-s002,unique-0103,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S013_ClipBoard/20260811_160027.jpg,Stationery_Office_Supplies,S013_ClipBoard,S013,20260811_160027.jpg,jpg,7633546,72a5dddb,81b823b6c3ef0ccbc03401b65637b6cbb7e4b3093ee4526d1a2b3d64ec706453,jpeg,4080,3060,113.61,64.55,2210.33,,4136b082a28ece21,,False,S013,item-s013,unique-0104,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S014_Pendrive/IMG_4225.HEIC,Stationery_Office_Supplies,S014_Pendrive,S014,IMG_4225.HEIC,heic,1824493,d0153c49,b7a5419f60cfbeb7d4f08cd4c3ecab750d8de939c176ce3eac3e2db842c5d959,heic,3213,5712,129.29,40.36,3144.29,,738170f0d3b3e1c0,,False,S014,item-s014,unique-0105,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S002_PermanentMarker/IMG_4167.HEIC,Stationery_Office_Supplies,S002_PermanentMarker,S002,IMG_4167.HEIC,heic,1873573,a0fff447,1ce708ce0bd4841c884e447cc7be5770c3204a52d96d91be2b0d6c51b4d0f4ce,heic,3213,5712,154.6,50.57,3912.43,,c9792187f9edeeeb,,False,S002,item-s002,unique-0106,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S014_Pendrive/IMG_4219.HEIC,Stationery_Office_Supplies,S014_Pendrive,S014,IMG_4219.HEIC,heic,2200529,da25d483,d10a30d2ef1eebeb1f6ec3ce38e37c53a39f82a4386e114c69858c2e56b56b79,heic,3213,5712,181.69,23.17,963.44,,c7c7641b73e49f8e,,False,S014,item-s014,unique-0107,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_154225.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_154225.jpg,jpg,7688735,1bd99307,d177ad5b27ab67db654319f101bd7a0eb4918d126d3440ea4954a0d13bdac146,jpeg,4080,3060,110.78,53.41,2670.19,,1bdaddd7cfcfceee,,False,S012,item-s012,unique-0108,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S010_PaperClip/IMG_4260.HEIC,Stationery_Office_Supplies,S010_PaperClip,S010,IMG_4260.HEIC,heic,2458496,84f129b9,0c5d5914cfcd36b9dcca693d83ff3f47f16ce55a5bb3802dc79f4068ec1c3c77,heic,3213,5712,129.82,49.01,7965.49,,c981818181030307,,False,S010,item-s010,unique-0109,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S012_Sellotape/20260811_154218.jpg,Stationery_Office_Supplies,S012_Sellotape,S012,20260811_154218.jpg,jpg,7383965,64e9c8e1,47973153797b61c21db38822a3dae9f88e888495091625f3ab24580dd4520557,jpeg,4080,3060,99.94,62.96,1697.52,,9d9c9bdcf46d69f0,,False,S012,item-s012,unique-0110,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S014_Pendrive/IMG_4227.HEIC,Stationery_Office_Supplies,S014_Pendrive,S014,IMG_4227.HEIC,heic,2102366,b9ffba71,b89bab26732401e362657853b4e4bb058da0a1583d916cacd586266d3d787ef7,heic,3213,5712,125.23,43.29,2559.26,,7361c797928be77d,,False,S014,item-s014,unique-0111,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-001.zip,FOR AIIC SUBMISSION/Inventory_Photos/Stationery_Office_Supplies/S015_Eraser/IMG_4242.HEIC,Stationery_Office_Supplies,S015_Eraser,S015,IMG_4242.HEIC,heic,991319,5d90d669,b27a51c544a814dcfc6f94a6622e83e8004a8f7724a8983cab0db2a813dcd7d2,heic,2268,4032,121.25,61.54,1456.1,,d8d1b97b7a148686,,False,S015,item-s015,unique-0112,unique,train
